DATES,Carpenters,Butterfield,Delaney
2/29/36,0,0,0
3/1/36,0,0,0
3/2/36,0,0,0
3/3/36,0,0,0
3/4/36,0,0,0
3/5/36,0,0,0
3/6/36,0,0,0
3/7/36,0,0,0
3/8/36,0,0,0
3/9/36,0,0,0
3/10/36,0,0,0
3/11/36,0,0,0
3/12/36,0,0,0
3/13/36,0,0,0
3/14/36,0,0,0
3/15/36,0,0,0
3/16/36,0,0,0
3/17/36,0,0,0
3/18/36,0,0,0
3/19/36,0,0,0
3/20/36,0,0,0
3/21/36,0,0,0
3/22/36,0,0,0
3/23/36,0,0,0
3/24/36,0,0,0
3/25/36,0,0,0
3/26/36,0,0,0
3/27/36,0,0,0
3/28/36,0,0,0
3/29/36,0,0,0
3/30/36,0,0,0
3/31/36,0,0,0
4/1/36,0,0,0
4/2/36,0,0,0
4/3/36,0,0,0
4/4/36,0,0,0
4/5/36,0,0,0
4/6/36,0,0,0
4/7/36,0,0,0
4/8/36,0,0,0
4/9/36,0,0,0
4/10/36,0,0,0
4/11/36,0,0,0
4/12/36,0,0,0
4/13/36,0,0,0
4/14/36,0,0,0
4/15/36,0,0,0
4/16/36,0,0,0
4/17/36,0,0,0
4/18/36,0,0,0
4/19/36,0,0,0
4/20/36,0,0,0
4/21/36,0,0,0
4/22/36,0,0,0
4/23/36,0,0,0
4/24/36,0,0,0
4/25/36,0,0,0
4/26/36,0,0,0
4/27/36,0,0,0
4/28/36,0,0,0
4/29/36,0,0,0
4/30/36,0,0,0
5/1/36,0,0,0
5/2/36,0,0,0
5/3/36,0,0,0
5/4/36,0,0,0
5/5/36,0,0,0
5/6/36,0,0,0
5/7/36,0,0,0
5/8/36,0,0,0
5/9/36,0,0,0
5/10/36,0,0,0
5/11/36,0,0,0
5/12/36,0,0,0
5/13/36,0,0,0
5/14/36,0,0,0
5/15/36,0,0,0
5/16/36,0,0,0
5/17/36,0,0,0
5/18/36,0,0,0
5/19/36,0,0,0
5/20/36,0,0,0
5/21/36,0,0,0
5/22/36,0,0,0
5/23/36,0,0,0
5/24/36,0,0,0
5/25/36,0,0,0
5/26/36,0,0,0
5/27/36,0,0,0
5/28/36,0,0,0
5/29/36,0,0,0
5/30/36,0,0,0
5/31/36,0,0,0
6/1/36,-11.43,-11.43,-11.43
6/2/36,0,0,0
6/3/36,0,0,0
6/4/36,0,0,0
6/5/36,0,0,0
6/6/36,0,0,0
6/7/36,0,0,0
6/8/36,0,0,0
6/9/36,0,0,0
6/10/36,0,0,0
6/11/36,0,0,0
6/12/36,0,0,0
6/13/36,0,0,0
6/14/36,0,0,0
6/15/36,-11.43,-11.43,-11.43
6/16/36,0,0,0
6/17/36,0,0,0
6/18/36,0,0,0
6/19/36,0,0,0
6/20/36,0,0,0
6/21/36,0,0,0
6/22/36,0,0,0
6/23/36,0,0,0
6/24/36,0,0,0
6/25/36,0,0,0
6/26/36,0,0,0
6/27/36,0,0,0
6/28/36,0,0,0
6/29/36,0,0,0
6/30/36,-11.43,-11.43,-11.43
7/1/36,0,0,0
7/2/36,0,0,0
7/3/36,0,0,0
7/4/36,0,0,0
7/5/36,0,0,0
7/6/36,0,0,0
7/7/36,0,0,0
7/8/36,0,0,0
7/9/36,0,0,0
7/10/36,0,0,0
7/11/36,0,0,0
7/12/36,0,0,0
7/13/36,0,0,0
7/14/36,0,0,0
7/15/36,0,0,0
7/16/36,0,0,0
7/17/36,0,0,0
7/18/36,0,0,0
7/19/36,0,0,0
7/20/36,0,0,0
7/21/36,0,0,0
7/22/36,0,0,0
7/23/36,0,0,0
7/24/36,0,0,0
7/25/36,0,0,0
7/26/36,0,0,0
7/27/36,0,0,0
7/28/36,0,0,0
7/29/36,0,0,0
7/30/36,0,0,0
7/31/36,0,0,0
8/1/36,0,0,0
8/2/36,0,0,0
8/3/36,0,0,0
8/4/36,0,0,0
8/5/36,0,0,0
8/6/36,0,0,0
8/7/36,0,0,0
8/8/36,0,0,0
8/9/36,0,0,0
8/10/36,0,0,0
8/11/36,0,0,0
8/12/36,0,0,0
8/13/36,0,0,0
8/14/36,0,0,0
8/15/36,0,0,0
8/16/36,0,0,0
8/17/36,0,0,0
8/18/36,0,0,0
8/19/36,0,0,0
8/20/36,0,0,0
8/21/36,0,0,0
8/22/36,0,0,0
8/23/36,0,0,0
8/24/36,0,0,0
8/25/36,0,0,0
8/26/36,0,0,0
8/27/36,0,0,0
8/28/36,0,0,0
8/29/36,0,0,0
8/30/36,0,0,0
8/31/36,0,0,0
9/1/36,0,0,0
9/2/36,0,0,0
9/3/36,0,0,0
9/4/36,0,0,0
9/5/36,0,0,0
9/6/36,0,0,0
9/7/36,0,0,0
9/8/36,0,0,0
9/9/36,0,0,0
9/10/36,0,0,0
9/11/36,0,0,0
9/12/36,0,0,0
9/13/36,0,0,0
9/14/36,0,0,0
9/15/36,34.29,34.29,34.29
9/16/36,0,0,0
9/17/36,0,0,0
9/18/36,0,0,0
9/19/36,0,0,0
9/20/36,0,0,0
9/21/36,0,0,0
9/22/36,0,0,0
9/23/36,0,0,0
9/24/36,0,0,0
9/25/36,0,0,0
9/26/36,0,0,0
9/27/36,0,0,0
9/28/36,0,0,0
9/29/36,0,0,0
9/30/36,0,0,0
10/1/36,0,0,0
10/2/36,0,0,0
10/3/36,0,0,0
10/4/36,0,0,0
10/5/36,0,0,0
10/6/36,0,0,0
10/7/36,0,0,0
10/8/36,0,0,0
10/9/36,0,0,0
10/10/36,0,0,0
10/11/36,0,0,0
10/12/36,0,0,0
10/13/36,0,0,0
10/14/36,0,0,0
10/15/36,0,0,0
10/16/36,0,0,0
10/17/36,0,0,0
10/18/36,0,0,0
10/19/36,0,0,0
10/20/36,0,0,0
10/21/36,0,0,0
10/22/36,0,0,0
10/23/36,0,0,0
10/24/36,0,0,0
10/25/36,0,0,0
10/26/36,0,0,0
10/27/36,0,0,0
10/28/36,0,0,0
10/29/36,0,0,0
10/30/36,0,0,0
10/31/36,0,0,0
11/1/36,0,0,0
11/2/36,0,0,0
11/3/36,0,0,0
11/4/36,0,0,0
11/5/36,0,0,0
11/6/36,0,0,0
11/7/36,0,0,0
11/8/36,0,0,0
11/9/36,0,0,0
11/10/36,0,0,0
11/11/36,0,0,0
11/12/36,0,0,0
11/13/36,0,0,0
11/14/36,0,0,0
11/15/36,0,0,0
11/16/36,0,0,0
11/17/36,0,0,0
11/18/36,0,0,0
11/19/36,0,0,0
11/20/36,0,0,0
11/21/36,0,0,0
11/22/36,0,0,0
11/23/36,0,0,0
11/24/36,0,0,0
11/25/36,0,0,0
11/26/36,0,0,0
11/27/36,0,0,0
11/28/36,0,0,0
11/29/36,0,0,0
11/30/36,0,0,0
12/1/36,0,0,0
12/2/36,0,0,0
12/3/36,0,0,0
12/4/36,0,0,0
12/5/36,0,0,0
12/6/36,0,0,0
12/7/36,0,0,0
12/8/36,0,0,0
12/9/36,0,0,0
12/10/36,0,0,0
12/11/36,0,0,0
12/12/36,0,0,0
12/13/36,0,0,0
12/14/36,0,0,0
12/15/36,0,0,0
12/16/36,0,0,0
12/17/36,0,0,0
12/18/36,0,0,0
12/19/36,0,0,0
12/20/36,0,0,0
12/21/36,0,0,0
12/22/36,0,0,0
12/23/36,0,0,0
12/24/36,0,0,0
12/25/36,0,0,0
12/26/36,0,0,0
12/27/36,0,0,0
12/28/36,0,0,0
12/29/36,0,0,0
12/30/36,0,0,0
12/31/36,0,0,0
1/1/37,0,0,0
1/2/37,0,0,0
1/3/37,0,0,0
1/4/37,0,0,0
1/5/37,0,0,0
1/6/37,0,0,0
1/7/37,0,0,0
1/8/37,0,0,0
1/9/37,0,0,0
1/10/37,0,0,0
1/11/37,0,0,0
1/12/37,0,0,0
1/13/37,0,0,0
1/14/37,0,0,0
1/15/37,0,0,0
1/16/37,0,0,0
1/17/37,0,0,0
1/18/37,0,0,0
1/19/37,0,0,0
1/20/37,0,0,0
1/21/37,0,0,0
1/22/37,0,0,0
1/23/37,0,0,0
1/24/37,0,0,0
1/25/37,0,0,0
1/26/37,0,0,0
1/27/37,0,0,0
1/28/37,0,0,0
1/29/37,0,0,0
1/30/37,0,0,0
1/31/37,0,0,0
2/1/37,0,0,0
2/2/37,0,0,0
2/3/37,0,0,0
2/4/37,0,0,0
2/5/37,0,0,0
2/6/37,0,0,0
2/7/37,0,0,0
2/8/37,0,0,0
2/9/37,0,0,0
2/10/37,0,0,0
2/11/37,0,0,0
2/12/37,0,0,0
2/13/37,0,0,0
2/14/37,0,0,0
2/15/37,0,0,0
2/16/37,0,0,0
2/17/37,0,0,0
2/18/37,0,0,0
2/19/37,0,0,0
2/20/37,0,0,0
2/21/37,0,0,0
2/22/37,0,0,0
2/23/37,0,0,0
2/24/37,0,0,0
2/25/37,0,0,0
2/26/37,0,0,0
2/27/37,0,0,0
2/28/37,0,0,0
3/1/37,0,0,0
3/2/37,0,0,0
3/3/37,0,0,0
3/4/37,0,0,0
3/5/37,0,0,0
3/6/37,0,0,0
3/7/37,0,0,0
3/8/37,0,0,0
3/9/37,0,0,0
3/10/37,0,0,0
3/11/37,0,0,0
3/12/37,0,0,0
3/13/37,0,0,0
3/14/37,0,0,0
3/15/37,0,0,0
3/16/37,0,0,0
3/17/37,0,0,0
3/18/37,0,0,0
3/19/37,0,0,0
3/20/37,0,0,0
3/21/37,0,0,0
3/22/37,0,0,0
3/23/37,0,0,0
3/24/37,0,0,0
3/25/37,0,0,0
3/26/37,0,0,0
3/27/37,0,0,0
3/28/37,0,0,0
3/29/37,0,0,0
3/30/37,0,0,0
3/31/37,0,0,0
4/1/37,0,0,0
4/2/37,0,0,0
4/3/37,0,0,0
4/4/37,0,0,0
4/5/37,0,0,0
4/6/37,0,0,0
4/7/37,0,0,0
4/8/37,0,0,0
4/9/37,0,0,0
4/10/37,0,0,0
4/11/37,0,0,0
4/12/37,0,0,0
4/13/37,0,0,0
4/14/37,0,0,0
4/15/37,0,0,0
4/16/37,0,0,0
4/17/37,0,0,0
4/18/37,0,0,0
4/19/37,0,0,0
4/20/37,0,0,0
4/21/37,0,0,0
4/22/37,0,0,0
4/23/37,0,0,0
4/24/37,0,0,0
4/25/37,0,0,0
4/26/37,0,0,0
4/27/37,0,0,0
4/28/37,0,0,0
4/29/37,0,0,0
4/30/37,0,0,0
5/1/37,0,0,0
5/2/37,0,0,0
5/3/37,0,0,0
5/4/37,0,0,0
5/5/37,0,0,0
5/6/37,0,0,0
5/7/37,0,0,0
5/8/37,0,0,0
5/9/37,0,0,0
5/10/37,0,0,0
5/11/37,0,0,0
5/12/37,0,0,0
5/13/37,0,0,0
5/14/37,0,0,0
5/15/37,0,0,0
5/16/37,0,0,0
5/17/37,0,0,0
5/18/37,0,0,0
5/19/37,0,0,0
5/20/37,0,0,0
5/21/37,0,0,0
5/22/37,0,0,0
5/23/37,0,0,0
5/24/37,0,0,0
5/25/37,0,0,0
5/26/37,0,0,0
5/27/37,0,0,0
5/28/37,0,0,0
5/29/37,0,0,0
5/30/37,0,0,0
5/31/37,0,0,0
6/1/37,-11.43,-11.43,-11.43
6/2/37,0,0,0
6/3/37,0,0,0
6/4/37,0,0,0
6/5/37,0,0,0
6/6/37,0,0,0
6/7/37,0,0,0
6/8/37,0,0,0
6/9/37,0,0,0
6/10/37,0,0,0
6/11/37,0,0,0
6/12/37,0,0,0
6/13/37,0,0,0
6/14/37,0,0,0
6/15/37,-11.43,-11.43,-11.43
6/16/37,0,0,0
6/17/37,0,0,0
6/18/37,0,0,0
6/19/37,0,0,0
6/20/37,0,0,0
6/21/37,0,0,0
6/22/37,0,0,0
6/23/37,0,0,0
6/24/37,0,0,0
6/25/37,0,0,0
6/26/37,0,0,0
6/27/37,0,0,0
6/28/37,0,0,0
6/29/37,0,0,0
6/30/37,-11.43,-11.43,-11.43
7/1/37,0,0,0
7/2/37,0,0,0
7/3/37,0,0,0
7/4/37,0,0,0
7/5/37,0,0,0
7/6/37,0,0,0
7/7/37,0,0,0
7/8/37,0,0,0
7/9/37,0,0,0
7/10/37,0,0,0
7/11/37,0,0,0
7/12/37,0,0,0
7/13/37,0,0,0
7/14/37,0,0,0
7/15/37,0,0,0
7/16/37,0,0,0
7/17/37,0,0,0
7/18/37,0,0,0
7/19/37,0,0,0
7/20/37,0,0,0
7/21/37,0,0,0
7/22/37,0,0,0
7/23/37,0,0,0
7/24/37,0,0,0
7/25/37,0,0,0
7/26/37,0,0,0
7/27/37,0,0,0
7/28/37,0,0,0
7/29/37,0,0,0
7/30/37,0,0,0
7/31/37,0,0,0
8/1/37,0,0,0
8/2/37,0,0,0
8/3/37,0,0,0
8/4/37,0,0,0
8/5/37,0,0,0
8/6/37,0,0,0
8/7/37,0,0,0
8/8/37,0,0,0
8/9/37,0,0,0
8/10/37,0,0,0
8/11/37,0,0,0
8/12/37,0,0,0
8/13/37,0,0,0
8/14/37,0,0,0
8/15/37,0,0,0
8/16/37,0,0,0
8/17/37,0,0,0
8/18/37,0,0,0
8/19/37,0,0,0
8/20/37,0,0,0
8/21/37,0,0,0
8/22/37,0,0,0
8/23/37,0,0,0
8/24/37,0,0,0
8/25/37,0,0,0
8/26/37,0,0,0
8/27/37,0,0,0
8/28/37,0,0,0
8/29/37,0,0,0
8/30/37,0,0,0
8/31/37,0,0,0
9/1/37,0,0,0
9/2/37,0,0,0
9/3/37,0,0,0
9/4/37,0,0,0
9/5/37,0,0,0
9/6/37,0,0,0
9/7/37,0,0,0
9/8/37,0,0,0
9/9/37,0,0,0
9/10/37,0,0,0
9/11/37,0,0,0
9/12/37,0,0,0
9/13/37,0,0,0
9/14/37,0,0,0
9/15/37,34.29,34.29,34.29
9/16/37,0,0,0
9/17/37,0,0,0
9/18/37,0,0,0
9/19/37,0,0,0
9/20/37,0,0,0
9/21/37,0,0,0
9/22/37,0,0,0
9/23/37,0,0,0
9/24/37,0,0,0
9/25/37,0,0,0
9/26/37,0,0,0
9/27/37,0,0,0
9/28/37,0,0,0
9/29/37,0,0,0
9/30/37,0,0,0
10/1/37,0,0,0
10/2/37,0,0,0
10/3/37,0,0,0
10/4/37,0,0,0
10/5/37,0,0,0
10/6/37,0,0,0
10/7/37,0,0,0
10/8/37,0,0,0
10/9/37,0,0,0
10/10/37,0,0,0
10/11/37,0,0,0
10/12/37,0,0,0
10/13/37,0,0,0
10/14/37,0,0,0
10/15/37,0,0,0
10/16/37,0,0,0
10/17/37,0,0,0
10/18/37,0,0,0
10/19/37,0,0,0
10/20/37,0,0,0
10/21/37,0,0,0
10/22/37,0,0,0
10/23/37,0,0,0
10/24/37,0,0,0
10/25/37,0,0,0
10/26/37,0,0,0
10/27/37,0,0,0
10/28/37,0,0,0
10/29/37,0,0,0
10/30/37,0,0,0
10/31/37,0,0,0
11/1/37,0,0,0
11/2/37,0,0,0
11/3/37,0,0,0
11/4/37,0,0,0
11/5/37,0,0,0
11/6/37,0,0,0
11/7/37,0,0,0
11/8/37,0,0,0
11/9/37,0,0,0
11/10/37,0,0,0
11/11/37,0,0,0
11/12/37,0,0,0
11/13/37,0,0,0
11/14/37,0,0,0
11/15/37,0,0,0
11/16/37,0,0,0
11/17/37,0,0,0
11/18/37,0,0,0
11/19/37,0,0,0
11/20/37,0,0,0
11/21/37,0,0,0
11/22/37,0,0,0
11/23/37,0,0,0
11/24/37,0,0,0
11/25/37,0,0,0
11/26/37,0,0,0
11/27/37,0,0,0
11/28/37,0,0,0
11/29/37,0,0,0
11/30/37,0,0,0
12/1/37,0,0,0
12/2/37,0,0,0
12/3/37,0,0,0
12/4/37,0,0,0
12/5/37,0,0,0
12/6/37,0,0,0
12/7/37,0,0,0
12/8/37,0,0,0
12/9/37,0,0,0
12/10/37,0,0,0
12/11/37,0,0,0
12/12/37,0,0,0
12/13/37,0,0,0
12/14/37,0,0,0
12/15/37,0,0,0
12/16/37,0,0,0
12/17/37,0,0,0
12/18/37,0,0,0
12/19/37,0,0,0
12/20/37,0,0,0
12/21/37,0,0,0
12/22/37,0,0,0
12/23/37,0,0,0
12/24/37,0,0,0
12/25/37,0,0,0
12/26/37,0,0,0
12/27/37,0,0,0
12/28/37,0,0,0
12/29/37,0,0,0
12/30/37,0,0,0
12/31/37,0,0,0
1/1/38,0,0,0
1/2/38,0,0,0
1/3/38,0,0,0
1/4/38,0,0,0
1/5/38,0,0,0
1/6/38,0,0,0
1/7/38,0,0,0
1/8/38,0,0,0
1/9/38,0,0,0
1/10/38,0,0,0
1/11/38,0,0,0
1/12/38,0,0,0
1/13/38,0,0,0
1/14/38,0,0,0
1/15/38,0,0,0
1/16/38,0,0,0
1/17/38,0,0,0
1/18/38,0,0,0
1/19/38,0,0,0
1/20/38,0,0,0
1/21/38,0,0,0
1/22/38,0,0,0
1/23/38,0,0,0
1/24/38,0,0,0
1/25/38,0,0,0
1/26/38,0,0,0
1/27/38,0,0,0
1/28/38,0,0,0
1/29/38,0,0,0
1/30/38,0,0,0
1/31/38,0,0,0
2/1/38,0,0,0
2/2/38,0,0,0
2/3/38,0,0,0
2/4/38,0,0,0
2/5/38,0,0,0
2/6/38,0,0,0
2/7/38,0,0,0
2/8/38,0,0,0
2/9/38,0,0,0
2/10/38,0,0,0
2/11/38,0,0,0
2/12/38,0,0,0
2/13/38,0,0,0
2/14/38,0,0,0
2/15/38,0,0,0
2/16/38,0,0,0
2/17/38,0,0,0
2/18/38,0,0,0
2/19/38,0,0,0
2/20/38,0,0,0
2/21/38,0,0,0
2/22/38,0,0,0
2/23/38,0,0,0
2/24/38,0,0,0
2/25/38,0,0,0
2/26/38,0,0,0
2/27/38,0,0,0
2/28/38,0,0,0
3/1/38,0,0,0
3/2/38,0,0,0
3/3/38,0,0,0
3/4/38,0,0,0
3/5/38,0,0,0
3/6/38,0,0,0
3/7/38,0,0,0
3/8/38,0,0,0
3/9/38,0,0,0
3/10/38,0,0,0
3/11/38,0,0,0
3/12/38,0,0,0
3/13/38,0,0,0
3/14/38,0,0,0
3/15/38,0,0,0
3/16/38,0,0,0
3/17/38,0,0,0
3/18/38,0,0,0
3/19/38,0,0,0
3/20/38,0,0,0
3/21/38,0,0,0
3/22/38,0,0,0
3/23/38,0,0,0
3/24/38,0,0,0
3/25/38,0,0,0
3/26/38,0,0,0
3/27/38,0,0,0
3/28/38,0,0,0
3/29/38,0,0,0
3/30/38,0,0,0
3/31/38,0,0,0
4/1/38,0,0,0
4/2/38,0,0,0
4/3/38,0,0,0
4/4/38,0,0,0
4/5/38,0,0,0
4/6/38,0,0,0
4/7/38,0,0,0
4/8/38,0,0,0
4/9/38,0,0,0
4/10/38,0,0,0
4/11/38,0,0,0
4/12/38,0,0,0
4/13/38,0,0,0
4/14/38,0,0,0
4/15/38,0,0,0
4/16/38,0,0,0
4/17/38,0,0,0
4/18/38,0,0,0
4/19/38,0,0,0
4/20/38,0,0,0
4/21/38,0,0,0
4/22/38,0,0,0
4/23/38,0,0,0
4/24/38,0,0,0
4/25/38,0,0,0
4/26/38,0,0,0
4/27/38,0,0,0
4/28/38,0,0,0
4/29/38,0,0,0
4/30/38,0,0,0
5/1/38,0,0,0
5/2/38,0,0,0
5/3/38,0,0,0
5/4/38,0,0,0
5/5/38,0,0,0
5/6/38,0,0,0
5/7/38,0,0,0
5/8/38,0,0,0
5/9/38,0,0,0
5/10/38,0,0,0
5/11/38,0,0,0
5/12/38,0,0,0
5/13/38,0,0,0
5/14/38,0,0,0
5/15/38,0,0,0
5/16/38,0,0,0
5/17/38,0,0,0
5/18/38,0,0,0
5/19/38,0,0,0
5/20/38,0,0,0
5/21/38,0,0,0
5/22/38,0,0,0
5/23/38,0,0,0
5/24/38,0,0,0
5/25/38,0,0,0
5/26/38,0,0,0
5/27/38,0,0,0
5/28/38,0,0,0
5/29/38,0,0,0
5/30/38,0,0,0
5/31/38,0,0,0
6/1/38,-11.43,-11.43,-11.43
6/2/38,0,0,0
6/3/38,0,0,0
6/4/38,0,0,0
6/5/38,0,0,0
6/6/38,0,0,0
6/7/38,0,0,0
6/8/38,0,0,0
6/9/38,0,0,0
6/10/38,0,0,0
6/11/38,0,0,0
6/12/38,0,0,0
6/13/38,0,0,0
6/14/38,0,0,0
6/15/38,-11.43,-11.43,-11.43
6/16/38,0,0,0
6/17/38,0,0,0
6/18/38,0,0,0
6/19/38,0,0,0
6/20/38,0,0,0
6/21/38,0,0,0
6/22/38,0,0,0
6/23/38,0,0,0
6/24/38,0,0,0
6/25/38,0,0,0
6/26/38,0,0,0
6/27/38,0,0,0
6/28/38,0,0,0
6/29/38,0,0,0
6/30/38,-11.43,-11.43,-11.43
7/1/38,0,0,0
7/2/38,0,0,0
7/3/38,0,0,0
7/4/38,0,0,0
7/5/38,0,0,0
7/6/38,0,0,0
7/7/38,0,0,0
7/8/38,0,0,0
7/9/38,0,0,0
7/10/38,0,0,0
7/11/38,0,0,0
7/12/38,0,0,0
7/13/38,0,0,0
7/14/38,0,0,0
7/15/38,0,0,0
7/16/38,0,0,0
7/17/38,0,0,0
7/18/38,0,0,0
7/19/38,0,0,0
7/20/38,0,0,0
7/21/38,0,0,0
7/22/38,0,0,0
7/23/38,0,0,0
7/24/38,0,0,0
7/25/38,0,0,0
7/26/38,0,0,0
7/27/38,0,0,0
7/28/38,0,0,0
7/29/38,0,0,0
7/30/38,0,0,0
7/31/38,0,0,0
8/1/38,0,0,0
8/2/38,0,0,0
8/3/38,0,0,0
8/4/38,0,0,0
8/5/38,0,0,0
8/6/38,0,0,0
8/7/38,0,0,0
8/8/38,0,0,0
8/9/38,0,0,0
8/10/38,0,0,0
8/11/38,0,0,0
8/12/38,0,0,0
8/13/38,0,0,0
8/14/38,0,0,0
8/15/38,0,0,0
8/16/38,0,0,0
8/17/38,0,0,0
8/18/38,0,0,0
8/19/38,0,0,0
8/20/38,0,0,0
8/21/38,0,0,0
8/22/38,0,0,0
8/23/38,0,0,0
8/24/38,0,0,0
8/25/38,0,0,0
8/26/38,0,0,0
8/27/38,0,0,0
8/28/38,0,0,0
8/29/38,0,0,0
8/30/38,0,0,0
8/31/38,0,0,0
9/1/38,0,0,0
9/2/38,0,0,0
9/3/38,0,0,0
9/4/38,0,0,0
9/5/38,0,0,0
9/6/38,0,0,0
9/7/38,0,0,0
9/8/38,0,0,0
9/9/38,0,0,0
9/10/38,0,0,0
9/11/38,0,0,0
9/12/38,0,0,0
9/13/38,0,0,0
9/14/38,0,0,0
9/15/38,34.29,34.29,34.29
9/16/38,0,0,0
9/17/38,0,0,0
9/18/38,0,0,0
9/19/38,0,0,0
9/20/38,0,0,0
9/21/38,0,0,0
9/22/38,0,0,0
9/23/38,0,0,0
9/24/38,0,0,0
9/25/38,0,0,0
9/26/38,0,0,0
9/27/38,0,0,0
9/28/38,0,0,0
9/29/38,0,0,0
9/30/38,0,0,0
10/1/38,0,0,0
10/2/38,0,0,0
10/3/38,0,0,0
10/4/38,0,0,0
10/5/38,0,0,0
10/6/38,0,0,0
10/7/38,0,0,0
10/8/38,0,0,0
10/9/38,0,0,0
10/10/38,0,0,0
10/11/38,0,0,0
10/12/38,0,0,0
10/13/38,0,0,0
10/14/38,0,0,0
10/15/38,0,0,0
10/16/38,0,0,0
10/17/38,0,0,0
10/18/38,0,0,0
10/19/38,0,0,0
10/20/38,0,0,0
10/21/38,0,0,0
10/22/38,0,0,0
10/23/38,0,0,0
10/24/38,0,0,0
10/25/38,0,0,0
10/26/38,0,0,0
10/27/38,0,0,0
10/28/38,0,0,0
10/29/38,0,0,0
10/30/38,0,0,0
10/31/38,0,0,0
11/1/38,0,0,0
11/2/38,0,0,0
11/3/38,0,0,0
11/4/38,0,0,0
11/5/38,0,0,0
11/6/38,0,0,0
11/7/38,0,0,0
11/8/38,0,0,0
11/9/38,0,0,0
11/10/38,0,0,0
11/11/38,0,0,0
11/12/38,0,0,0
11/13/38,0,0,0
11/14/38,0,0,0
11/15/38,0,0,0
11/16/38,0,0,0
11/17/38,0,0,0
11/18/38,0,0,0
11/19/38,0,0,0
11/20/38,0,0,0
11/21/38,0,0,0
11/22/38,0,0,0
11/23/38,0,0,0
11/24/38,0,0,0
11/25/38,0,0,0
11/26/38,0,0,0
11/27/38,0,0,0
11/28/38,0,0,0
11/29/38,0,0,0
11/30/38,0,0,0
12/1/38,0,0,0
12/2/38,0,0,0
12/3/38,0,0,0
12/4/38,0,0,0
12/5/38,0,0,0
12/6/38,0,0,0
12/7/38,0,0,0
12/8/38,0,0,0
12/9/38,0,0,0
12/10/38,0,0,0
12/11/38,0,0,0
12/12/38,0,0,0
12/13/38,0,0,0
12/14/38,0,0,0
12/15/38,0,0,0
12/16/38,0,0,0
12/17/38,0,0,0
12/18/38,0,0,0
12/19/38,0,0,0
12/20/38,0,0,0
12/21/38,0,0,0
12/22/38,0,0,0
12/23/38,0,0,0
12/24/38,0,0,0
12/25/38,0,0,0
12/26/38,0,0,0
12/27/38,0,0,0
12/28/38,0,0,0
12/29/38,0,0,0
12/30/38,0,0,0
12/31/38,0,0,0
1/1/39,0,0,0
1/2/39,0,0,0
1/3/39,0,0,0
1/4/39,0,0,0
1/5/39,0,0,0
1/6/39,0,0,0
1/7/39,0,0,0
1/8/39,0,0,0
1/9/39,0,0,0
1/10/39,0,0,0
1/11/39,0,0,0
1/12/39,0,0,0
1/13/39,0,0,0
1/14/39,0,0,0
1/15/39,0,0,0
1/16/39,0,0,0
1/17/39,0,0,0
1/18/39,0,0,0
1/19/39,0,0,0
1/20/39,0,0,0
1/21/39,0,0,0
1/22/39,0,0,0
1/23/39,0,0,0
1/24/39,0,0,0
1/25/39,0,0,0
1/26/39,0,0,0
1/27/39,0,0,0
1/28/39,0,0,0
1/29/39,0,0,0
1/30/39,0,0,0
1/31/39,0,0,0
2/1/39,0,0,0
2/2/39,0,0,0
2/3/39,0,0,0
2/4/39,0,0,0
2/5/39,0,0,0
2/6/39,0,0,0
2/7/39,0,0,0
2/8/39,0,0,0
2/9/39,0,0,0
2/10/39,0,0,0
2/11/39,0,0,0
2/12/39,0,0,0
2/13/39,0,0,0
2/14/39,0,0,0
2/15/39,0,0,0
2/16/39,0,0,0
2/17/39,0,0,0
2/18/39,0,0,0
2/19/39,0,0,0
2/20/39,0,0,0
2/21/39,0,0,0
2/22/39,0,0,0
2/23/39,0,0,0
2/24/39,0,0,0
2/25/39,0,0,0
2/26/39,0,0,0
2/27/39,0,0,0
2/28/39,0,0,0
3/1/39,0,0,0
3/2/39,0,0,0
3/3/39,0,0,0
3/4/39,0,0,0
3/5/39,0,0,0
3/6/39,0,0,0
3/7/39,0,0,0
3/8/39,0,0,0
3/9/39,0,0,0
3/10/39,0,0,0
3/11/39,0,0,0
3/12/39,0,0,0
3/13/39,0,0,0
3/14/39,0,0,0
3/15/39,0,0,0
3/16/39,0,0,0
3/17/39,0,0,0
3/18/39,0,0,0
3/19/39,0,0,0
3/20/39,0,0,0
3/21/39,0,0,0
3/22/39,0,0,0
3/23/39,0,0,0
3/24/39,0,0,0
3/25/39,0,0,0
3/26/39,0,0,0
3/27/39,0,0,0
3/28/39,0,0,0
3/29/39,0,0,0
3/30/39,0,0,0
3/31/39,0,0,0
4/1/39,0,0,0
4/2/39,0,0,0
4/3/39,0,0,0
4/4/39,0,0,0
4/5/39,0,0,0
4/6/39,0,0,0
4/7/39,0,0,0
4/8/39,0,0,0
4/9/39,0,0,0
4/10/39,0,0,0
4/11/39,0,0,0
4/12/39,0,0,0
4/13/39,0,0,0
4/14/39,0,0,0
4/15/39,0,0,0
4/16/39,0,0,0
4/17/39,0,0,0
4/18/39,0,0,0
4/19/39,0,0,0
4/20/39,0,0,0
4/21/39,0,0,0
4/22/39,0,0,0
4/23/39,0,0,0
4/24/39,0,0,0
4/25/39,0,0,0
4/26/39,0,0,0
4/27/39,0,0,0
4/28/39,0,0,0
4/29/39,0,0,0
